"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"PRT","GDEXPRD","TOT","MLN_USD","A","1987",691.072382410953,
"PRT","GDEXPRD","TOT","MLN_USD","A","1988",747.086735607316,
"PRT","GDEXPRD","TOT","MLN_USD","A","1989",925.994334619893,
"PRT","GDEXPRD","TOT","MLN_USD","A","1990",1039.35672214318,
"PRT","GDEXPRD","TOT","MLN_USD","A","1991",1201.47847865613,
"PRT","GDEXPRD","TOT","MLN_USD","A","1992",1308.99855949906,
"PRT","GDEXPRD","TOT","MLN_USD","A","1993",1276.15952635671,
"PRT","GDEXPRD","TOT","MLN_USD","A","1994",1245.29019249443,
"PRT","GDEXPRD","TOT","MLN_USD","A","1995",1260.38900618297,
"PRT","GDEXPRD","TOT","MLN_USD","A","1996",1387.28309553822,
"PRT","GDEXPRD","TOT","MLN_USD","A","1997",1485.87966721681,
"PRT","GDEXPRD","TOT","MLN_USD","A","1998",1726.14972049562,
"PRT","GDEXPRD","TOT","MLN_USD","A","1999",1955.32994960031,
"PRT","GDEXPRD","TOT","MLN_USD","A","2000",2150.20062949788,
"PRT","GDEXPRD","TOT","MLN_USD","A","2001",2323.39961845335,
"PRT","GDEXPRD","TOT","MLN_USD","A","2002",2209.72842206077,
"PRT","GDEXPRD","TOT","MLN_USD","A","2003",2116.9373517094,
"PRT","GDEXPRD","TOT","MLN_USD","A","2004",2251.36750174393,
"PRT","GDEXPRD","TOT","MLN_USD","A","2005",2356.85392724934,
"PRT","GDEXPRD","TOT","MLN_USD","A","2006",3017.79867502248,
"PRT","GDEXPRD","TOT","MLN_USD","A","2007",3643.40608291644,
"PRT","GDEXPRD","TOT","MLN_USD","A","2008",4692.78297570687,
"PRT","GDEXPRD","TOT","MLN_USD","A","2009",4976.73706475702,
"PRT","GDEXPRD","TOT","MLN_USD","A","2010",4919.91758443668,
"PRT","GDEXPRD","TOT","MLN_USD","A","2011",4591.12812203211,
"PRT","GDEXPRD","TOT","MLN_USD","A","2012",4166.66573046153,
"PRT","GDEXPRD","TOT","MLN_USD","A","2013",3966.7308843833,
"PRT","GDEXPRD","TOT","MLN_USD","A","2014",3893.24323868882,
"PRT","GDEXPRD","TOT","MLN_USD","A","2015",3819.78435318255,
"PRT","GDEXPRD","TOT","MLN_USD","A","2016",4014.3099163678,
"PRT","GDEXPRD","TOT","MLN_USD","A","2017",4280.08032024468,
"PRT","GDEXPRD","TOT","MLN_USD","A","2018",4503.03916657353,
"PRT","GDEXPRD","TOT","MLN_USD","A","2019",4781.68780297125,
"PRT","GDEXPRD","TOT","MLN_USD","A","2020",5073.68754025829,
"PRT","GDEXPRD","TOT","PC_GDP","A","1982",0.26962088765515,
"PRT","GDEXPRD","TOT","PC_GDP","A","1983",0.29572716893631,
"PRT","GDEXPRD","TOT","PC_GDP","A","1984",0.30629725617123,
"PRT","GDEXPRD","TOT","PC_GDP","A","1985",0.33737546789648,
"PRT","GDEXPRD","TOT","PC_GDP","A","1986",0.34280504613241,
"PRT","GDEXPRD","TOT","PC_GDP","A","1987",0.36666751509792,
"PRT","GDEXPRD","TOT","PC_GDP","A","1988",0.36876989906661,
"PRT","GDEXPRD","TOT","PC_GDP","A","1989",0.4294229941078,
"PRT","GDEXPRD","TOT","PC_GDP","A","1990",0.46367631809956,
"PRT","GDEXPRD","TOT","PC_GDP","A","1991",0.51356812562092,
"PRT","GDEXPRD","TOT","PC_GDP","A","1992",0.55349701982431,
"PRT","GDEXPRD","TOT","PC_GDP","A","1993",0.55086710235235,
"PRT","GDEXPRD","TOT","PC_GDP","A","1994",0.53240519486377,
"PRT","GDEXPRD","TOT","PC_GDP","A","1995",0.51673005334682,
"PRT","GDEXPRD","TOT","PC_GDP","A","1996",0.54949790022089,
"PRT","GDEXPRD","TOT","PC_GDP","A","1997",0.56374210958248,
"PRT","GDEXPRD","TOT","PC_GDP","A","1998",0.62485754249348,
"PRT","GDEXPRD","TOT","PC_GDP","A","1999",0.68120773069774,
"PRT","GDEXPRD","TOT","PC_GDP","A","2000",0.72156168564993,
"PRT","GDEXPRD","TOT","PC_GDP","A","2001",0.76481803208719,
"PRT","GDEXPRD","TOT","PC_GDP","A","2002",0.72183488255276,
"PRT","GDEXPRD","TOT","PC_GDP","A","2003",0.69801875372199,
"PRT","GDEXPRD","TOT","PC_GDP","A","2004",0.72929923448516,
"PRT","GDEXPRD","TOT","PC_GDP","A","2005",0.75754722827054,
"PRT","GDEXPRD","TOT","PC_GDP","A","2006",0.95447950408464,
"PRT","GDEXPRD","TOT","PC_GDP","A","2007",1.12417048493379,
"PRT","GDEXPRD","TOT","PC_GDP","A","2008",1.44334715830013,
"PRT","GDEXPRD","TOT","PC_GDP","A","2009",1.58001139881778,
"PRT","GDEXPRD","TOT","PC_GDP","A","2010",1.53529471635998,
"PRT","GDEXPRD","TOT","PC_GDP","A","2011",1.45741380146193,
"PRT","GDEXPRD","TOT","PC_GDP","A","2012",1.37860599288862,
"PRT","GDEXPRD","TOT","PC_GDP","A","2013",1.3246764997519,
"PRT","GDEXPRD","TOT","PC_GDP","A","2014",1.289916954155,
"PRT","GDEXPRD","TOT","PC_GDP","A","2015",1.24329793791004,
"PRT","GDEXPRD","TOT","PC_GDP","A","2016",1.2807493273721,
"PRT","GDEXPRD","TOT","PC_GDP","A","2017",1.31928366318663,
"PRT","GDEXPRD","TOT","PC_GDP","A","2018",1.34955485152448,
"PRT","GDEXPRD","TOT","PC_GDP","A","2019",1.39562423154383,
"PRT","GDEXPRD","TOT","PC_GDP","A","2020",1.61739787525333,
"SVK","GDEXPRD","TOT","MLN_USD","A","1992",1117.68177028114,
"SVK","GDEXPRD","TOT","MLN_USD","A","1993",878.929543612945,
"SVK","GDEXPRD","TOT","MLN_USD","A","1994",612.046455318493,
"SVK","GDEXPRD","TOT","MLN_USD","A","1995",669.145775612343,
"SVK","GDEXPRD","TOT","MLN_USD","A","1996",703.342539815868,
"SVK","GDEXPRD","TOT","MLN_USD","A","1997",880.232899256181,
"SVK","GDEXPRD","TOT","MLN_USD","A","1998",667.125550264329,
"SVK","GDEXPRD","TOT","MLN_USD","A","1999",561.362976941736,
"SVK","GDEXPRD","TOT","MLN_USD","A","2000",562.022452370551,
"SVK","GDEXPRD","TOT","MLN_USD","A","2001",568.110849194156,
"SVK","GDEXPRD","TOT","MLN_USD","A","2002",535.261602023314,
"SVK","GDEXPRD","TOT","MLN_USD","A","2003",563.006685573428,
"SVK","GDEXPRD","TOT","MLN_USD","A","2004",528.580340285066,
"SVK","GDEXPRD","TOT","MLN_USD","A","2005",555.288108139513,
"SVK","GDEXPRD","TOT","MLN_USD","A","2006",579.935079604827,
"SVK","GDEXPRD","TOT","MLN_USD","A","2007",605.638050800292,
"SVK","GDEXPRD","TOT","MLN_USD","A","2008",659.287716150321,
"SVK","GDEXPRD","TOT","MLN_USD","A","2009",638.651901386161,
"SVK","GDEXPRD","TOT","MLN_USD","A","2010",872.972493347441,
"SVK","GDEXPRD","TOT","MLN_USD","A","2011",965.951698614347,
"SVK","GDEXPRD","TOT","MLN_USD","A","2012",1191.75398015433,
"SVK","GDEXPRD","TOT","MLN_USD","A","2013",1237.68559116808,
"SVK","GDEXPRD","TOT","MLN_USD","A","2014",1359.34370164264,
"SVK","GDEXPRD","TOT","MLN_USD","A","2015",1886.43078475233,
"SVK","GDEXPRD","TOT","MLN_USD","A","2016",1310.4186314696,
"SVK","GDEXPRD","TOT","MLN_USD","A","2017",1513.11418844714,
"SVK","GDEXPRD","TOT","MLN_USD","A","2018",1486.88998230115,
"SVK","GDEXPRD","TOT","MLN_USD","A","2019",1500.2540315717,
"SVK","GDEXPRD","TOT","MLN_USD","A","2020",1583.18167642601,
"SVK","GDEXPRD","TOT","PC_GDP","A","1990",1.6064927431509,
"SVK","GDEXPRD","TOT","PC_GDP","A","1991",2.06585338568274,
"SVK","GDEXPRD","TOT","PC_GDP","A","1992",1.72658656922988,
"SVK","GDEXPRD","TOT","PC_GDP","A","1993",1.33243003155796,
"SVK","GDEXPRD","TOT","PC_GDP","A","1994",0.87363013319808,
"SVK","GDEXPRD","TOT","PC_GDP","A","1995",0.9024014515691,
"SVK","GDEXPRD","TOT","PC_GDP","A","1996",0.88962642311341,
"SVK","GDEXPRD","TOT","PC_GDP","A","1997",1.05108170207438,
"SVK","GDEXPRD","TOT","PC_GDP","A","1998",0.76541232482619,
"SVK","GDEXPRD","TOT","PC_GDP","A","1999",0.64475078630902,
"SVK","GDEXPRD","TOT","PC_GDP","A","2000",0.63806500984316,
"SVK","GDEXPRD","TOT","PC_GDP","A","2001",0.62465233579417,
"SVK","GDEXPRD","TOT","PC_GDP","A","2002",0.56313930867009,
"SVK","GDEXPRD","TOT","PC_GDP","A","2003",0.5614545644212,
"SVK","GDEXPRD","TOT","PC_GDP","A","2004",0.5006921895853,
"SVK","GDEXPRD","TOT","PC_GDP","A","2005",0.49331622796919,
"SVK","GDEXPRD","TOT","PC_GDP","A","2006",0.47488011525613,
"SVK","GDEXPRD","TOT","PC_GDP","A","2007",0.44745820329485,
"SVK","GDEXPRD","TOT","PC_GDP","A","2008",0.46137459725857,
"SVK","GDEXPRD","TOT","PC_GDP","A","2009",0.47272306196631,
"SVK","GDEXPRD","TOT","PC_GDP","A","2010",0.60790722790183,
"SVK","GDEXPRD","TOT","PC_GDP","A","2011",0.65536994753354,
"SVK","GDEXPRD","TOT","PC_GDP","A","2012",0.79773513238207,
"SVK","GDEXPRD","TOT","PC_GDP","A","2013",0.82309147266212,
"SVK","GDEXPRD","TOT","PC_GDP","A","2014",0.88002202971574,
"SVK","GDEXPRD","TOT","PC_GDP","A","2015",1.16071286520139,
"SVK","GDEXPRD","TOT","PC_GDP","A","2016",0.79101514138525,
"SVK","GDEXPRD","TOT","PC_GDP","A","2017",0.88693698395951,
"SVK","GDEXPRD","TOT","PC_GDP","A","2018",0.83970343472784,
"SVK","GDEXPRD","TOT","PC_GDP","A","2019",0.82573712094542,
"SVK","GDEXPRD","TOT","PC_GDP","A","2020",0.91109263234357,
"ESP","GDEXPRD","TOT","MLN_USD","A","1981",2907.30336401273,
"ESP","GDEXPRD","TOT","MLN_USD","A","1982",3374.82267647573,
"ESP","GDEXPRD","TOT","MLN_USD","A","1983",3382.7682850562,
"ESP","GDEXPRD","TOT","MLN_USD","A","1984",3576.549456393,
"ESP","GDEXPRD","TOT","MLN_USD","A","1985",4053.98997757842,
"ESP","GDEXPRD","TOT","MLN_USD","A","1986",4652.66664059646,
"ESP","GDEXPRD","TOT","MLN_USD","A","1987",5121.04627286573,
"ESP","GDEXPRD","TOT","MLN_USD","A","1988",6033.23139234184,
"ESP","GDEXPRD","TOT","MLN_USD","A","1989",6657.01556506535,
"ESP","GDEXPRD","TOT","MLN_USD","A","1990",7783.84109154752,
"ESP","GDEXPRD","TOT","MLN_USD","A","1991",8194.28068764703,
"ESP","GDEXPRD","TOT","MLN_USD","A","1992",8648.85138213782,
"ESP","GDEXPRD","TOT","MLN_USD","A","1993",8541.36559980401,
"ESP","GDEXPRD","TOT","MLN_USD","A","1994",8085.92040978116,
"ESP","GDEXPRD","TOT","MLN_USD","A","1995",8303.73060126361,
"ESP","GDEXPRD","TOT","MLN_USD","A","1996",8709.96402052609,
"ESP","GDEXPRD","TOT","MLN_USD","A","1997",8920.90508163337,
"ESP","GDEXPRD","TOT","MLN_USD","A","1998",10153.6613635104,
"ESP","GDEXPRD","TOT","MLN_USD","A","1999",10490.7823850085,
"ESP","GDEXPRD","TOT","MLN_USD","A","2000",11623.4554928875,
"ESP","GDEXPRD","TOT","MLN_USD","A","2001",12156.8368650994,
"ESP","GDEXPRD","TOT","MLN_USD","A","2002",13492.3264068368,
"ESP","GDEXPRD","TOT","MLN_USD","A","2003",14821.5042203409,
"ESP","GDEXPRD","TOT","MLN_USD","A","2004",15540.4955604684,
"ESP","GDEXPRD","TOT","MLN_USD","A","2005",17016.075861844,
"ESP","GDEXPRD","TOT","MLN_USD","A","2006",18962.0873284354,
"ESP","GDEXPRD","TOT","MLN_USD","A","2007",20705.5987100619,
"ESP","GDEXPRD","TOT","MLN_USD","A","2008",22311.6619643784,
"ESP","GDEXPRD","TOT","MLN_USD","A","2009",22098.1718086458,
"ESP","GDEXPRD","TOT","MLN_USD","A","2010",22074.5857568614,
"ESP","GDEXPRD","TOT","MLN_USD","A","2011",21467.2685908913,
"ESP","GDEXPRD","TOT","MLN_USD","A","2012",20290.8172632177,
"ESP","GDEXPRD","TOT","MLN_USD","A","2013",19637.0931460041,
"ESP","GDEXPRD","TOT","MLN_USD","A","2014",19392.0935756237,
"ESP","GDEXPRD","TOT","MLN_USD","A","2015",19815.2653142399,
"ESP","GDEXPRD","TOT","MLN_USD","A","2016",19883.44449216,
"ESP","GDEXPRD","TOT","MLN_USD","A","2017",20817.6763151719,
"ESP","GDEXPRD","TOT","MLN_USD","A","2018",21851.9832631119,
"ESP","GDEXPRD","TOT","MLN_USD","A","2019",22474.025286869,
"ESP","GDEXPRD","TOT","MLN_USD","A","2020",22508.4215884791,
"ESP","GDEXPRD","TOT","PC_GDP","A","1981",0.388859371883,
"ESP","GDEXPRD","TOT","PC_GDP","A","1982",0.44583414162519,
"ESP","GDEXPRD","TOT","PC_GDP","A","1983",0.43911103019226,
"ESP","GDEXPRD","TOT","PC_GDP","A","1984",0.45612500729252,
"ESP","GDEXPRD","TOT","PC_GDP","A","1985",0.50528417093277,
"ESP","GDEXPRD","TOT","PC_GDP","A","1986",0.56163081392552,
"ESP","GDEXPRD","TOT","PC_GDP","A","1987",0.58568121170496,
"ESP","GDEXPRD","TOT","PC_GDP","A","1988",0.65655832503196,
"ESP","GDEXPRD","TOT","PC_GDP","A","1989",0.6910820615973,
"ESP","GDEXPRD","TOT","PC_GDP","A","1990",0.77861812875855,
"ESP","GDEXPRD","TOT","PC_GDP","A","1991",0.79932364365871,
"ESP","GDEXPRD","TOT","PC_GDP","A","1992",0.83589814279371,
"ESP","GDEXPRD","TOT","PC_GDP","A","1993",0.8341136211501,
"ESP","GDEXPRD","TOT","PC_GDP","A","1994",0.7712562288412,
"ESP","GDEXPRD","TOT","PC_GDP","A","1995",0.77077739372281,
"ESP","GDEXPRD","TOT","PC_GDP","A","1996",0.7875327083031,
"ESP","GDEXPRD","TOT","PC_GDP","A","1997",0.77780654854526,
"ESP","GDEXPRD","TOT","PC_GDP","A","1998",0.84803508072943,
"ESP","GDEXPRD","TOT","PC_GDP","A","1999",0.83853703818721,
"ESP","GDEXPRD","TOT","PC_GDP","A","2000",0.8827628575089,
"ESP","GDEXPRD","TOT","PC_GDP","A","2001",0.88833369234786,
"ESP","GDEXPRD","TOT","PC_GDP","A","2002",0.95971166776955,
"ESP","GDEXPRD","TOT","PC_GDP","A","2003",1.0237297853829,
"ESP","GDEXPRD","TOT","PC_GDP","A","2004",1.04088618479307,
"ESP","GDEXPRD","TOT","PC_GDP","A","2005",1.09956262798469,
"ESP","GDEXPRD","TOT","PC_GDP","A","2006",1.17702203476111,
"ESP","GDEXPRD","TOT","PC_GDP","A","2007",1.24052875813894,
"ESP","GDEXPRD","TOT","PC_GDP","A","2008",1.32499772428419,
"ESP","GDEXPRD","TOT","PC_GDP","A","2009",1.36363621655945,
"ESP","GDEXPRD","TOT","PC_GDP","A","2010",1.35996388582551,
"ESP","GDEXPRD","TOT","PC_GDP","A","2011",1.33340740371681,
"ESP","GDEXPRD","TOT","PC_GDP","A","2012",1.29877022477958,
"ESP","GDEXPRD","TOT","PC_GDP","A","2013",1.27523139164285,
"ESP","GDEXPRD","TOT","PC_GDP","A","2014",1.24213118534178,
"ESP","GDEXPRD","TOT","PC_GDP","A","2015",1.22235729730231,
"ESP","GDEXPRD","TOT","PC_GDP","A","2016",1.19047619047619,
"ESP","GDEXPRD","TOT","PC_GDP","A","2017",1.21041772423178,
"ESP","GDEXPRD","TOT","PC_GDP","A","2018",1.2421265911994,
"ESP","GDEXPRD","TOT","PC_GDP","A","2019",1.25139126067303,
"ESP","GDEXPRD","TOT","PC_GDP","A","2020",1.40541272857566,
"SWE","GDEXPRD","TOT","MLN_USD","A","1981",4622.67839423537,
"SWE","GDEXPRD","TOT","MLN_USD","A","1983",5311.45342388509,
"SWE","GDEXPRD","TOT","MLN_USD","A","1985",6371.92547850577,
"SWE","GDEXPRD","TOT","MLN_USD","A","1987",6996.50666257631,
"SWE","GDEXPRD","TOT","MLN_USD","A","1989",7221.68092079594,
"SWE","GDEXPRD","TOT","MLN_USD","A","1991",7016.20040855809,
"SWE","GDEXPRD","TOT","MLN_USD","A","1993",7974.93153541218,
"SWE","GDEXPRD","TOT","MLN_USD","A","1995",9018.42396142506,
"SWE","GDEXPRD","TOT","MLN_USD","A","1997",9986.65339841478,
"SWE","GDEXPRD","TOT","MLN_USD","A","1999",11215.8601010866,
"SWE","GDEXPRD","TOT","MLN_USD","A","2001",13657.0180982747,
"SWE","GDEXPRD","TOT","MLN_USD","A","2003",13194.505219023,
"SWE","GDEXPRD","TOT","MLN_USD","A","2004",12927.5752332636,
"SWE","GDEXPRD","TOT","MLN_USD","A","2005",13290.368739212,
"SWE","GDEXPRD","TOT","MLN_USD","A","2006",14387.959231698,
"SWE","GDEXPRD","TOT","MLN_USD","A","2007",13849.904012322,
"SWE","GDEXPRD","TOT","MLN_USD","A","2008",14794.4154782497,
"SWE","GDEXPRD","TOT","MLN_USD","A","2009",13847.6478810415,
"SWE","GDEXPRD","TOT","MLN_USD","A","2010",13689.2473071266,
"SWE","GDEXPRD","TOT","MLN_USD","A","2011",14211.9764761301,
"SWE","GDEXPRD","TOT","MLN_USD","A","2012",14320.0147117295,
"SWE","GDEXPRD","TOT","MLN_USD","A","2013",14625.4286061688,
"SWE","GDEXPRD","TOT","MLN_USD","A","2014",14283.8903056427,
"SWE","GDEXPRD","TOT","MLN_USD","A","2015",15489.0516780699,
"SWE","GDEXPRD","TOT","MLN_USD","A","2016",15948.8884185546,
"SWE","GDEXPRD","TOT","MLN_USD","A","2017",16939.8903134867,
"SWE","GDEXPRD","TOT","MLN_USD","A","2018",17055.9382430727,
"SWE","GDEXPRD","TOT","MLN_USD","A","2019",17743.1195005092,
"SWE","GDEXPRD","TOT","MLN_USD","A","2020",17880.8152564323,
"SWE","GDEXPRD","TOT","PC_GDP","A","1981",2.0285024284892,
"SWE","GDEXPRD","TOT","PC_GDP","A","1983",2.25906651943009,
"SWE","GDEXPRD","TOT","PC_GDP","A","1985",2.54514808011664,
"SWE","GDEXPRD","TOT","PC_GDP","A","1987",2.63307506282043,
"SWE","GDEXPRD","TOT","PC_GDP","A","1989",2.58146981889051,
"SWE","GDEXPRD","TOT","PC_GDP","A","1991",2.51808959565674,
"SWE","GDEXPRD","TOT","PC_GDP","A","1993",2.95680062938122,
"SWE","GDEXPRD","TOT","PC_GDP","A","1995",3.09543925784559,
"SWE","GDEXPRD","TOT","PC_GDP","A","1997",3.27394392236682,
"SWE","GDEXPRD","TOT","PC_GDP","A","1999",3.38131723908299,
"SWE","GDEXPRD","TOT","PC_GDP","A","2001",3.873802776736,
"SWE","GDEXPRD","TOT","PC_GDP","A","2003",3.57947750939413,
"SWE","GDEXPRD","TOT","PC_GDP","A","2004",3.36128901410999,
"SWE","GDEXPRD","TOT","PC_GDP","A","2005",3.35957503791258,
"SWE","GDEXPRD","TOT","PC_GDP","A","2006",3.47499572344016,
"SWE","GDEXPRD","TOT","PC_GDP","A","2007",3.23382560135025,
"SWE","GDEXPRD","TOT","PC_GDP","A","2008",3.46999475126844,
"SWE","GDEXPRD","TOT","PC_GDP","A","2009",3.39528075070776,
"SWE","GDEXPRD","TOT","PC_GDP","A","2010",3.16788677799664,
"SWE","GDEXPRD","TOT","PC_GDP","A","2011",3.18701790952291,
"SWE","GDEXPRD","TOT","PC_GDP","A","2012",3.23024905118397,
"SWE","GDEXPRD","TOT","PC_GDP","A","2013",3.26041660399234,
"SWE","GDEXPRD","TOT","PC_GDP","A","2014",3.1018375898195,
"SWE","GDEXPRD","TOT","PC_GDP","A","2015",3.21903451966567,
"SWE","GDEXPRD","TOT","PC_GDP","A","2016",3.24736111705671,
"SWE","GDEXPRD","TOT","PC_GDP","A","2017",3.3627857077067,
"SWE","GDEXPRD","TOT","PC_GDP","A","2018",3.32106125833781,
"SWE","GDEXPRD","TOT","PC_GDP","A","2019",3.38758231066542,
"SWE","GDEXPRD","TOT","PC_GDP","A","2020",3.48960353181816,
"CHE","GDEXPRD","TOT","MLN_USD","A","1981",5733.52179618486,
"CHE","GDEXPRD","TOT","MLN_USD","A","1983",5737.4690042487,
"CHE","GDEXPRD","TOT","MLN_USD","A","1986",7923.29730577107,
"CHE","GDEXPRD","TOT","MLN_USD","A","1989",8615.72292434529,
"CHE","GDEXPRD","TOT","MLN_USD","A","1992",8389.68614592917,
"CHE","GDEXPRD","TOT","MLN_USD","A","1996",8815.60469424308,
"CHE","GDEXPRD","TOT","MLN_USD","A","2000",9353.4344676274,
"CHE","GDEXPRD","TOT","MLN_USD","A","2004",11229.0002924084,
"CHE","GDEXPRD","TOT","MLN_USD","A","2008",13044.0113903609,
"CHE","GDEXPRD","TOT","MLN_USD","A","2012",14700.7965107017,
"CHE","GDEXPRD","TOT","MLN_USD","A","2015",16639.8934235238,
"CHE","GDEXPRD","TOT","MLN_USD","A","2017",17198.3976871454,
"CHE","GDEXPRD","TOT","MLN_USD","A","2019",18580.0022445069,
"CHE","GDEXPRD","TOT","PC_GDP","A","1981",1.91473951145814,
"CHE","GDEXPRD","TOT","PC_GDP","A","1983",1.92915096944336,
"CHE","GDEXPRD","TOT","PC_GDP","A","1986",2.44913616507935,
"CHE","GDEXPRD","TOT","PC_GDP","A","1989",2.43303546646386,
"CHE","GDEXPRD","TOT","PC_GDP","A","1992",2.30736123132963,
"CHE","GDEXPRD","TOT","PC_GDP","A","1996",2.37392275333734,
"CHE","GDEXPRD","TOT","PC_GDP","A","2000",2.25880158383193,
"CHE","GDEXPRD","TOT","PC_GDP","A","2004",2.59777242843094,
"CHE","GDEXPRD","TOT","PC_GDP","A","2008",2.63883648748641,
"CHE","GDEXPRD","TOT","PC_GDP","A","2012",2.85093519096658,
"CHE","GDEXPRD","TOT","PC_GDP","A","2015",3.04310999758919,
"CHE","GDEXPRD","TOT","PC_GDP","A","2017",3.03412703517498,
"CHE","GDEXPRD","TOT","PC_GDP","A","2019",3.14685791976756,
"TUR","GDEXPRD","TOT","MLN_USD","A","1990",1587.38015244778,
"TUR","GDEXPRD","TOT","MLN_USD","A","1991",2608.75149518152,
"TUR","GDEXPRD","TOT","MLN_USD","A","1992",2563.21580240825,
"TUR","GDEXPRD","TOT","MLN_USD","A","1993",2503.03340253496,
"TUR","GDEXPRD","TOT","MLN_USD","A","1994",1932.83902487078,
"TUR","GDEXPRD","TOT","MLN_USD","A","1995",2177.67746924119,
"TUR","GDEXPRD","TOT","MLN_USD","A","1996",2768.08942612564,
"TUR","GDEXPRD","TOT","MLN_USD","A","1997",3240.77883334448,
"TUR","GDEXPRD","TOT","MLN_USD","A","1998",3388.33914987511,
"TUR","GDEXPRD","TOT","MLN_USD","A","1999",4125.27551978546,
"TUR","GDEXPRD","TOT","MLN_USD","A","2000",4508.20944572153,
"TUR","GDEXPRD","TOT","MLN_USD","A","2001",4768.20511950919,
"TUR","GDEXPRD","TOT","MLN_USD","A","2002",4945.19219244045,
"TUR","GDEXPRD","TOT","MLN_USD","A","2003",4780.9313092103,
"TUR","GDEXPRD","TOT","MLN_USD","A","2004",5608.12821209703,
"TUR","GDEXPRD","TOT","MLN_USD","A","2005",6932.29507359296,
"TUR","GDEXPRD","TOT","MLN_USD","A","2006",7270.75927675512,
"TUR","GDEXPRD","TOT","MLN_USD","A","2007",9477.9991994667,
"TUR","GDEXPRD","TOT","MLN_USD","A","2008",9572.59514063233,
"TUR","GDEXPRD","TOT","MLN_USD","A","2009",10651.1916480673,
"TUR","GDEXPRD","TOT","MLN_USD","A","2010",11405.9584509487,
"TUR","GDEXPRD","TOT","MLN_USD","A","2011",12687.3462537886,
"TUR","GDEXPRD","TOT","MLN_USD","A","2012",13831.1018542741,
"TUR","GDEXPRD","TOT","MLN_USD","A","2013",14752.4069019149,
"TUR","GDEXPRD","TOT","MLN_USD","A","2014",16326.4088159672,
"TUR","GDEXPRD","TOT","MLN_USD","A","2015",17734.2713690851,
"TUR","GDEXPRD","TOT","MLN_USD","A","2016",19603.7625298427,
"TUR","GDEXPRD","TOT","MLN_USD","A","2017",21401.6124238262,
"TUR","GDEXPRD","TOT","MLN_USD","A","2018",23715.2151800374,
"TUR","GDEXPRD","TOT","MLN_USD","A","2019",24847.9951889066,
"TUR","GDEXPRD","TOT","MLN_USD","A","2020",25873.2466962374,
"TUR","GDEXPRD","TOT","PC_GDP","A","1990",0.23559273703501,
"TUR","GDEXPRD","TOT","PC_GDP","A","1991",0.38362630644135,
"TUR","GDEXPRD","TOT","PC_GDP","A","1992",0.35564718571751,
"TUR","GDEXPRD","TOT","PC_GDP","A","1993",0.32144609446672,
"TUR","GDEXPRD","TOT","PC_GDP","A","1994",0.26254374303529,
"TUR","GDEXPRD","TOT","PC_GDP","A","1995",0.27595631488138,
"TUR","GDEXPRD","TOT","PC_GDP","A","1996",0.32780949405099,
"TUR","GDEXPRD","TOT","PC_GDP","A","1997",0.35691598734761,
"TUR","GDEXPRD","TOT","PC_GDP","A","1998",0.36197542973979,
"TUR","GDEXPRD","TOT","PC_GDP","A","1999",0.45556811391423,
"TUR","GDEXPRD","TOT","PC_GDP","A","2000",0.46557721686347,
"TUR","GDEXPRD","TOT","PC_GDP","A","2001",0.52246985250192,
"TUR","GDEXPRD","TOT","PC_GDP","A","2002",0.50904140504978,
"TUR","GDEXPRD","TOT","PC_GDP","A","2003",0.46531583384034,
"TUR","GDEXPRD","TOT","PC_GDP","A","2004",0.49712659096281,
"TUR","GDEXPRD","TOT","PC_GDP","A","2005",0.56380674000322,
"TUR","GDEXPRD","TOT","PC_GDP","A","2006",0.55291754378785,
"TUR","GDEXPRD","TOT","PC_GDP","A","2007",0.68616419919932,
"TUR","GDEXPRD","TOT","PC_GDP","A","2008",0.68740995720261,
"TUR","GDEXPRD","TOT","PC_GDP","A","2009",0.80362421912884,
"TUR","GDEXPRD","TOT","PC_GDP","A","2010",0.79368604309492,
"TUR","GDEXPRD","TOT","PC_GDP","A","2011",0.79393058267988,
"TUR","GDEXPRD","TOT","PC_GDP","A","2012",0.82595222110821,
"TUR","GDEXPRD","TOT","PC_GDP","A","2013",0.81205989831297,
"TUR","GDEXPRD","TOT","PC_GDP","A","2014",0.85639863745089,
"TUR","GDEXPRD","TOT","PC_GDP","A","2015",0.87689333727456,
"TUR","GDEXPRD","TOT","PC_GDP","A","2016",0.93815693228615,
"TUR","GDEXPRD","TOT","PC_GDP","A","2017",0.95272161813092,
"TUR","GDEXPRD","TOT","PC_GDP","A","2018",1.02516599291958,
"TUR","GDEXPRD","TOT","PC_GDP","A","2019",1.06578244974656,
"TUR","GDEXPRD","TOT","PC_GDP","A","2020",1.08863770775863,
"GBR","GDEXPRD","TOT","MLN_USD","A","1981",28342.7867783054,
"GBR","GDEXPRD","TOT","MLN_USD","A","1983",27759.688584354,
"GBR","GDEXPRD","TOT","MLN_USD","A","1985",29926.8365369041,
"GBR","GDEXPRD","TOT","MLN_USD","A","1986",31076.2917877354,
"GBR","GDEXPRD","TOT","MLN_USD","A","1987",31516.7311971786,
"GBR","GDEXPRD","TOT","MLN_USD","A","1988",32316.876085682,
"GBR","GDEXPRD","TOT","MLN_USD","A","1989",33025.896728706,
"GBR","GDEXPRD","TOT","MLN_USD","A","1990",33161.6143796109,
"GBR","GDEXPRD","TOT","MLN_USD","A","1991",31527.7615368038,
